Rep,Block1,1st_pair,2nd_pair,Env,Box,SRTu,SRTe,Leaflet,Leaf_2_Up_Tu,Leaf_2_Up_Te,Leaf_2_Down_Tu,Leaf_2_Down_Te,Leaf_3_Up_Tu,Leaf_3_Up_Te,Leaf_3_Down_Tu,Leaf_3_Down_Te,Leaf_4_Up_Tu,Leaf_4_Up_Te,Leaf_4_Down_Tu,Leaf_4_Down_Te,Leaf_5_Up_Tu,Leaf_5_Up_Te,Leaf_5_Down_Tu,Leaf_5_Down_Te,Observations
1,2,3.5,2.4,water,8,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,13,L3 withered and dry
1,2,3.5,2.4,water,8,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,9,13,L3 withered and dry
1,2,3.5,2.4,water,9,Tu1,Te4,1,6,8,2,9,0,0,0,0,23,10,12,6,14,31,6,28,L3 withered and dry
1,2,3.5,2.4,water,9,Tu1,Te4,2,0,0,1,2,0,0,0,0,4,2,31,0,5,13,8,44,L3 withered and dry
1,2,3.5,2.4,water,9,Tu1,Te4,3,2,0,1,0,0,0,0,0,NA,NA,NA,NA,2,14,6,76,L3 withered and dry
1,2,3.5,2.4,water,9,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,2,10,L3 withered and dry
1,2,3.5,2.4,water,9,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,2,28,L3 withered and dry
1,2,3.5,2.4,water,10,Tu1,Te4,1,25,1,7,4,0,0,0,0,7,2,1,3,6,29,5,22,L3 withered and dry
1,2,3.5,2.4,water,10,Tu1,Te4,2,15,8,2,5,0,0,0,0,29,14,34,5,11,9,0,12,L3 withered and dry
1,2,3.5,2.4,water,10,Tu1,Te4,3,13,5,15,5,1,0,0,0,NA,NA,NA,NA,3,6,1,2,L3 withered and dry
1,2,3.5,2.4,water,10,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,8,L3 withered and dry
1,2,3.5,2.4,water,10,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,4,2,L3 withered and dry
1,1,2.4,3.5,water,1,Tu1,Te4,1,0,0,1,0,0,0,0,0,0,0,3,1,0,6,11,17,"Mites all … place!! L2, L3 and L4 dried and wilted"
1,1,2.4,3.5,water,1,Tu1,Te4,2,0,0,0,0,1,0,0,0,0,2,1,3,0,4,2,2,"Mites all … place!! L2, L3 and L4 dried and wilted"
1,1,2.4,3.5,water,1,Tu1,Te4,3,0,0,0,0,0,0,0,0,3,0,0,0,3,5,1,2,"Mites all … place!! L2, L3 and L4 dried and wilted"
1,1,2.4,3.5,water,1,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,3,13,"Mites all … place!! L2, L3 and L4 dried and wilted"
1,1,2.4,3.5,water,1,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,5,28,"Mites all … place!! L2, L3 and L4 dried and wilted"
1,1,2.4,3.5,water,2,Tu1,Te4,1,3,2,0,0,0,8,0,1,2,0,0,0,0,3,1,0,Mites everywhere. L2 and L4 dried and wilted. L3 and L5 dried
1,1,2.4,3.5,water,2,Tu1,Te4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,7,Mites everywhere. L2 and L4 dried and wilted. L3 and L5 dried
1,1,2.4,3.5,water,2,Tu1,Te4,3,0,0,0,0,,,,,0,0,0,1,2,5,0,2,Mites everywhere. L2 and L4 dried and wilted. L3 and L5 dried
1,1,2.4,3.5,water,2,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,2,Mites everywhere. L2 and L4 dried and wilted. L3 and L5 dried
1,1,2.4,3.5,water,2,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,Mites everywhere. L2 and L4 dried and wilted. L3 and L5 dried
1,1,2.4,3.5,water,3,Tu1,Te4,1,0,0,0,0,0,0,1,2,22,57,12,65,2,1,1,3,Mites everywhere. L2 and L5 dry
1,1,2.4,3.5,water,3,Tu1,Te4,2,6,4,2,9,0,1,0,3,7,19,4,33,0,3,1,1,Mites everywhere. L2 and L5 dry
1,1,2.4,3.5,water,3,Tu1,Te4,3,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,Mites everywhere. L2 and L5 dry
1,1,2.4,3.5,water,3,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,Mites everywhere. L2 and L5 dry
1,1,2.4,3.5,water,3,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,0,2,Mites everywhere. L2 and L5 dry
1,1,2.4,3.5,water,4,Tu1,Te4,1,0,0,0,0,3,6,4,0,0,1,0,3,4,12,2,21,Mites everywhere. L2 and L4 cannot tell leaflets apart
1,1,2.4,3.5,water,4,Tu1,Te4,2,3,12,6,14,1,1,0,1,NA,NA,NA,NA,24,28,12,19,Mites everywhere. L2 and L4 cannot tell leaflets apart
1,1,2.4,3.5,water,4,Tu1,Te4,3,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,Mites everywhere. L2 and L4 cannot tell leaflets apart
1,1,2.4,3.5,water,4,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12,12,6,Mites everywhere. L2 and L4 cannot tell leaflets apart
1,1,2.4,3.5,water,4,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,42,1,18,Mites everywhere. L2 and L4 cannot tell leaflets apart
1,1,2.4,3.5,water,5,Tu1,Te4,1,4,1,3,3,3,0,0,0,0,2,1,0,11,8,14,9,All leaves rotten. L4 and L5 cannot tell leaflets apart 
1,1,2.4,3.5,water,5,Tu1,Te4,2,1,3,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,All leaves rotten. L4 and L5 cannot tell leaflets apart 
1,1,2.4,3.5,water,5,Tu1,Te4,3,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,All leaves rotten. L4 and L5 cannot tell leaflets apart 
1,1,2.4,3.5,water,5,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All leaves rotten. L4 and L5 cannot tell leaflets apart 
1,1,2.4,3.5,water,5,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All leaves rotten. L4 and L5 cannot tell leaflets apart 
1,2,2.4,3.5,Cd,6,Tu1,Te5,1,0,4,0,3,0,0,0,0,0,0,0,0,0,20,0,13,"L3 and L4 dried. L5 leaflet 2, 2 big leaves"
1,2,2.4,3.5,Cd,6,Tu1,Te5,2,0,19,0,12,0,0,0,0,0,0,0,0,0,34,1,18,"L3 and L4 dried. L5 leaflet 2, 2 big leaves"
1,2,2.4,3.5,Cd,6,Tu1,Te5,3,0,4,0,6,0,0,0,0,0,0,0,1,0,32,0,8,"L3 and L4 dried. L5 leaflet 2, 2 big leaves"
1,2,2.4,3.5,Cd,6,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,3,"L3 and L4 dried. L5 leaflet 2, 2 big leaves"
1,2,2.4,3.5,Cd,6,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,17,"L3 and L4 dried. L5 leaflet 2, 2 big leaves"
1,2,2.4,3.5,Cd,7,Tu1,Te5,1,0,3,0,0,0,4,1,4,0,24,0,15,0,3,0,1,L2 had 5 leaflets
1,2,2.4,3.5,Cd,7,Tu1,Te5,2,0,5,0,3,0,5,0,6,0,9,0,7,0,5,0,6,L2 had 5 leaflets
1,2,2.4,3.5,Cd,7,Tu1,Te5,3,0,2,0,5,0,2,0,8,NA,NA,NA,NA,0,2,0,3,L2 had 5 leaflets
1,2,2.4,3.5,Cd,7,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,8,L2 had 5 leaflets
1,2,2.4,3.5,Cd,7,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,L2 had 5 leaflets
1,2,2.4,3.5,Cd,8,Tu1,Te5,1,0,4,0,2,0,5,0,9,0,10,0,5,0,0,0,1,NA
1,2,2.4,3.5,Cd,8,Tu1,Te5,2,0,20,0,10,0,6,0,11,0,3,0,2,0,1,0,2,NA
1,2,2.4,3.5,Cd,8,Tu1,Te5,3,0,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,4,NA
1,2,2.4,3.5,Cd,8,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,3,NA
1,2,2.4,3.5,Cd,8,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,NA
1,2,2.4,3.5,Cd,9,Tu1,Te5,1,0,4,0,3,0,3,0,2,0,0,0,0,0,7,0,3,NA
1,2,2.4,3.5,Cd,9,Tu1,Te5,2,0,2,0,0,0,3,0,10,0,0,0,0,0,12,0,5,NA
1,2,2.4,3.5,Cd,9,Tu1,Te5,3,0,2,0,0,0,8,0,9,0,0,0,0,0,22,0,6,NA
1,2,2.4,3.5,Cd,9,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,0,3,NA
1,2,2.4,3.5,Cd,9,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,0,0,NA
1,2,2.4,3.5,Cd,10,Tu1,Te5,1,0,0,0,6,0,0,0,0,0,8,0,10,0,13,0,14,L3 dried
1,2,2.4,3.5,Cd,10,Tu1,Te5,2,0,5,0,3,0,0,0,0,0,8,0,8,0,14,0,9,L3 dried
1,2,2.4,3.5,Cd,10,Tu1,Te5,3,0,6,0,1,0,0,0,0,NA,NA,NA,NA,0,35,0,18,L3 dried
1,2,2.4,3.5,Cd,10,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,0,8,L3 dried
1,2,2.4,3.5,Cd,10,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,0,14,L3 dried
1,2,3.5,2.4,Cd,6,Tu1,Te4,1,3,12,2,15,3,9,2,6,0,0,0,0,0,20,0,5,L4 and L5 wilted and dried
1,2,3.5,2.4,Cd,6,Tu1,Te4,2,4,56,4,51,4,24,3,16,0,0,0,0,0,1,1,2,L4 and L5 wilted and dried
1,2,3.5,2.4,Cd,6,Tu1,Te4,3,10,20,5,10,NA,NA,NA,NA,0,0,0,0,0,3,1,3,L4 and L5 wilted and dried
1,2,3.5,2.4,Cd,6,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,6,L4 and L5 wilted and dried
1,2,3.5,2.4,Cd,6,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,L4 and L5 wilted and dried
1,2,3.5,2.4,Cd,7,Tu1,Te4,1,1,1,0,0,0,2,0,6,1,22,0,20,0,0,0,0,L5 wilted
1,2,3.5,2.4,Cd,7,Tu1,Te4,2,1,8,0,12,0,6,0,6,1,31,0,18,0,1,0,0,L5 wilted
1,2,3.5,2.4,Cd,7,Tu1,Te4,3,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,L5 wilted
1,2,3.5,2.4,Cd,7,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,L5 wilted
1,2,3.5,2.4,Cd,7,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,L5 wilted
1,2,3.5,2.4,Cd,8,Tu1,Te4,1,2,7,0,11,0,0,0,0,0,1,0,3,0,20,0,8,L3 wilted. L5 leaflet 3 +
1,2,3.5,2.4,Cd,8,Tu1,Te4,2,0,16,0,11,0,3,0,2,0,5,0,5,0,8,0,1,L3 wilted. L5 leaflet 3 +
1,2,3.5,2.4,Cd,8,Tu1,Te4,3,0,2,0,1,0,3,0,5,NA,NA,NA,NA,0,0,0,0,L3 wilted. L5 leaflet 3 +
1,2,3.5,2.4,Cd,8,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,11,L3 wilted. L5 leaflet 3 +
1,2,3.5,2.4,Cd,8,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,8,L3 wilted. L5 leaflet 3 +
1,2,3.5,2.4,Cd,9,Tu1,Te4,1,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,3,L2 dried
1,2,3.5,2.4,Cd,9,Tu1,Te4,2,0,0,0,0,0,8,0,6,0,15,0,4,0,1,0,4,L2 dried
1,2,3.5,2.4,Cd,9,Tu1,Te4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,L2 dried
1,2,3.5,2.4,Cd,9,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,L2 dried
1,2,3.5,2.4,Cd,9,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,L2 dried
1,2,3.5,2.4,Cd,10,Tu1,Te4,1,0,2,0,2,0,0,0,1,0,3,0,7,0,18,0,18,NA
1,2,3.5,2.4,Cd,10,Tu1,Te4,2,0,10,0,5,0,0,0,1,0,32,0,3,0,9,0,8,NA
1,2,3.5,2.4,Cd,10,Tu1,Te4,3,0,2,0,1,0,2,0,1,NA,NA,NA,NA,0,16,0,12,NA
1,2,3.5,2.4,Cd,10,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,20,NA
1,2,3.5,2.4,Cd,10,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,8,NA
1,2,2.4,3.5,Cd,6,Tu2,Te4,1,0,1,0,2,0,1,0,0,0,9,0,1,0,3,0,3,NA
1,2,2.4,3.5,Cd,6,Tu2,Te4,2,1,0,0,0,0,5,0,2,0,3,0,22,0,2,0,3,NA
1,2,2.4,3.5,Cd,6,Tu2,Te4,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA
1,2,2.4,3.5,Cd,6,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,3,NA
1,2,2.4,3.5,Cd,6,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,2,NA
1,2,2.4,3.5,Cd,7,Tu2,Te4,1,0,7,0,2,0,0,0,0,0,0,0,0,0,1,0,6,L3 completely dried. L4 wilted
1,2,2.4,3.5,Cd,7,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,L3 completely dried. L4 wilted
1,2,2.4,3.5,Cd,7,Tu2,Te4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,L3 completely dried. L4 wilted
1,2,2.4,3.5,Cd,7,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,L3 completely dried. L4 wilted
1,2,2.4,3.5,Cd,7,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,6,L3 completely dried. L4 wilted
1,2,2.4,3.5,Cd,8,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,Leaf 3 wilted. In relation with column Leaf5UpTe: lots of juv
1,2,2.4,3.5,Cd,8,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,Leaf 3 wilted. In relation with column Leaf5UpTe: lots of juv
1,2,2.4,3.5,Cd,8,Tu2,Te4,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,Leaf 3 wilted. In relation with column Leaf5UpTe: lots of juv
1,2,2.4,3.5,Cd,8,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,4,Leaf 3 wilted. In relation with column Leaf5UpTe: lots of juv
1,2,2.4,3.5,Cd,8,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,14,Leaf 3 wilted. In relation with column Leaf5UpTe: lots of juv
1,2,2.4,3.5,Cd,9,Tu2,Te4,1,0,3,0,1,0,0,0,0,0,6,0,7,0,0,0,0,NA
1,2,2.4,3.5,Cd,9,Tu2,Te4,2,0,1,0,0,0,0,0,0,0,13,0,6,0,1,0,1,NA
1,2,2.4,3.5,Cd,9,Tu2,Te4,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA
1,2,2.4,3.5,Cd,9,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1,2,2.4,3.5,Cd,9,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,NA
1,2,2.4,3.5,Cd,10,Tu2,Te4,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,NA
1,2,2.4,3.5,Cd,10,Tu2,Te4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,NA
1,2,2.4,3.5,Cd,10,Tu2,Te4,3,0,0,0,1,NA,NA,NA,NA,0,2,0,4,0,0,0,0,NA
1,2,2.4,3.5,Cd,10,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA
1,2,2.4,3.5,Cd,10,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA
1,2,3.5,2.4,Cd,6,Tu2,Te5,1,0,2,0,2,0,9,0,2,0,0,0,0,0,0,0,2,L4 wilted
1,2,3.5,2.4,Cd,6,Tu2,Te5,2,0,3,0,1,0,1,0,1,0,0,0,0,0,10,0,4,L4 wilted
1,2,3.5,2.4,Cd,6,Tu2,Te5,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,0,3,L4 wilted
1,2,3.5,2.4,Cd,6,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,L4 wilted
1,2,3.5,2.4,Cd,6,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,L4 wilted
1,2,3.5,2.4,Cd,7,Tu2,Te5,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,NA
1,2,3.5,2.4,Cd,7,Tu2,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1,2,3.5,2.4,Cd,7,Tu2,Te5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
1,2,3.5,2.4,Cd,7,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1,2,3.5,2.4,Cd,7,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,5,NA
1,2,3.5,2.4,Cd,8,Tu2,Te5,1,0,0,0,0,0,4,0,2,1,8,1,4,3,16,0,8,quite eaten
1,2,3.5,2.4,Cd,8,Tu2,Te5,2,1,1,0,0,1,1,0,1,0,3,0,1,1,7,0,4,quite eaten
1,2,3.5,2.4,Cd,8,Tu2,Te5,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,11,1,7,quite eaten
1,2,3.5,2.4,Cd,8,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,14,quite eaten
1,2,3.5,2.4,Cd,8,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,7,quite eaten
1,2,3.5,2.4,Cd,9,Tu2,Te5,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,NA
1,2,3.5,2.4,Cd,9,Tu2,Te5,2,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0,1,NA
1,2,3.5,2.4,Cd,9,Tu2,Te5,3,0,1,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,NA
1,2,3.5,2.4,Cd,9,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,NA
1,2,3.5,2.4,Cd,9,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,24,2,12,NA
1,2,3.5,2.4,Cd,10,Tu2,Te5,1,0,7,0,2,0,1,0,2,7,11,0,14,0,6,1,13,NA
1,2,3.5,2.4,Cd,10,Tu2,Te5,2,0,3,0,4,0,1,0,3,3,9,1,16,0,2,0,15,NA
1,2,3.5,2.4,Cd,10,Tu2,Te5,3,0,0,0,0,0,5,0,6,NA,NA,NA,NA,2,5,0,5,NA
1,2,3.5,2.4,Cd,10,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,5,NA
1,2,3.5,2.4,Cd,10,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,NA
1,1,3.5,2.4,Cd,1,Tu2,Te4,1,5,16,2,35,0,0,0,0,4,4,2,3,0,27,0,12,NA
1,1,3.5,2.4,Cd,1,Tu2,Te4,2,6,26,2,32,0,1,0,0,0,26,0,6,1,4,2,2,NA
1,1,3.5,2.4,Cd,1,Tu2,Te4,3,3,16,1,9,0,0,0,0,NA,NA,NA,NA,0,20,0,4,NA
1,1,3.5,2.4,Cd,1,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,7,NA
1,1,3.5,2.4,Cd,1,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,1,2,NA
1,1,3.5,2.4,Cd,2,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All leaves withered and dry
1,1,3.5,2.4,Cd,2,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All leaves withered and dry
1,1,3.5,2.4,Cd,2,Tu2,Te4,3,0,0,0,6,NA,NA,NA,NA,0,0,0,0,0,0,0,2,All leaves withered and dry
1,1,3.5,2.4,Cd,2,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,All leaves withered and dry
1,1,3.5,2.4,Cd,2,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,All leaves withered and dry
1,1,3.5,2.4,Cd,3,Tu2,Te4,1,1,0,0,0,0,4,1,5,1,2,2,2,0,3,0,7,"L2, L3 and L4 withered and dry"
1,1,3.5,2.4,Cd,3,Tu2,Te4,2,0,4,0,0,0,4,0,3,2,2,0,1,1,3,2,2,"L2, L3 and L4 withered and dry"
1,1,3.5,2.4,Cd,3,Tu2,Te4,3,0,0,0,2,1,0,0,0,0,0,0,0,5,4,2,0,"L2, L3 and L4 withered and dry"
1,1,3.5,2.4,Cd,3,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,6,3,"L2, L3 and L4 withered and dry"
1,1,3.5,2.4,Cd,3,Tu2,Te4,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,4,5,6,"L2, L3 and L4 withered and dry"
1,1,3.5,2.4,Cd,4,Tu2,Te4,1,0,0,0,0,1,1,0,2,0,4,2,2,0,0,1,0,"Leaf2 completely dry. Leaf3, 4 and 5 withered and yellow"
1,1,3.5,2.4,Cd,4,Tu2,Te4,2,0,0,0,0,0,2,1,4,0,3,1,1,0,0,0,0,"Leaf2 completely dry. Leaf3, 4 and 5 withered and yellow"
1,1,3.5,2.4,Cd,4,Tu2,Te4,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,0,1,"Leaf2 completely dry. Leaf3, 4 and 5 withered and yellow"
1,1,3.5,2.4,Cd,4,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Leaf2 completely dry. Leaf3, 4 and 5 withered and yellow"
1,1,3.5,2.4,Cd,4,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,0,"Leaf2 completely dry. Leaf3, 4 and 5 withered and yellow"
1,1,3.5,2.4,Cd,5,Tu2,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All leaves completely dry. Mites on the lid
1,1,3.5,2.4,Cd,5,Tu2,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All leaves completely dry. Mites on the lid
1,1,3.5,2.4,Cd,5,Tu2,Te4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All leaves completely dry. Mites on the lid
1,1,3.5,2.4,Cd,5,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,All leaves completely dry. Mites on the lid
1,1,3.5,2.4,Cd,5,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,All leaves completely dry. Mites on the lid
1,1,2.4,3.5,Cd,1,Tu2,Te5,1,0,8,3,7,1,17,3,15,0,0,0,0,5,21,1,7,Leaf 4 rotten at the end
1,1,2.4,3.5,Cd,1,Tu2,Te5,2,0,10,2,6,5,5,1,11,0,0,0,0,3,8,0,0,Leaf 4 rotten at the end
1,1,2.4,3.5,Cd,1,Tu2,Te5,3,0,6,2,2,NA,NA,NA,NA,0,0,0,0,2,20,1,2,Leaf 4 rotten at the end
1,1,2.4,3.5,Cd,1,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,20,1,4,Leaf 4 rotten at the end
1,1,2.4,3.5,Cd,1,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,10,5,12,Leaf 4 rotten at the end
1,1,2.4,3.5,Cd,2,Tu2,Te5,1,0,13,1,5,0,4,0,0,0,0,0,0,3,15,0,13,Leaf 3 rotten. L4 dry
1,1,2.4,3.5,Cd,2,Tu2,Te5,2,0,14,1,8,0,2,0,2,0,0,0,0,2,12,0,0,Leaf 3 rotten. L4 dry
1,1,2.4,3.5,Cd,2,Tu2,Te5,3,0,0,0,0,0,2,0,0,0,0,0,0,3,14,0,16,Leaf 3 rotten. L4 dry
1,1,2.4,3.5,Cd,2,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,14,Leaf 3 rotten. L4 dry
1,1,2.4,3.5,Cd,2,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,25,Leaf 3 rotten. L4 dry
1,1,2.4,3.5,Cd,3,Tu2,Te5,1,0,1,0,0,0,2,0,0,0,3,0,0,0,4,1,4,NA
