Block,Rep,Box,Leaf,Disk,Env,FocalSR,CompSR,Dens,Type,Focalfemale,FocalDead,FocalDrowned,FocalMissing,NumbDeadComp,TeFemales,TuFemales,Observations
3,4,1,3,1,N,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
3,4,1,4,2,N,1,5,2,INTER,Tu,0,1,0,0,15,0,NA
3,4,1,3,3,Cd,1,5,2,INTER,Tu,0,1,0,0,5,0,NA
3,4,1,4,4,Cd,1,5,2,INTER,Tu,1,0,0,1,1,0,NA
3,4,1,3,5,N,1,5,4,INTER,Tu,0,1,0,1,14,0,NA
3,4,1,4,6,N,1,5,4,INTER,Tu,0,1,0,0,33,1,NA
3,4,1,3,7,Cd,1,5,4,INTER,Tu,1,0,0,0,2,0,NA
3,4,1,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,4,0,NA
3,4,1,3,9,N,1,5,10,INTER,Tu,0,0,0,3,13,0,NA
3,4,1,4,10,N,1,5,10,INTER,Tu,0,1,0,0,17,0,NA
3,4,1,3,11,Cd,1,5,10,INTER,Tu,0,0,0,0,9,0,NA
3,4,1,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,11,0,NA
3,4,2,3,1,N,1,5,2,INTER,Tu,0,0,0,0,4,1,NA
3,4,2,4,2,N,1,5,2,INTER,Tu,0,1,0,0,10,0,NA
3,4,2,3,3,Cd,1,5,2,INTER,Tu,1,0,0,0,0,0,NA
3,4,2,4,4,Cd,1,5,2,INTER,Tu,1,0,0,0,0,0,NA
3,4,2,3,5,N,1,5,4,INTER,Tu,0,0,0,0,10,1,NA
3,4,2,4,6,N,1,5,4,INTER,Tu,0,0,0,0,22,0,NA
3,4,2,3,7,Cd,1,5,4,INTER,Tu,0,0,0,1,7,0,NA
3,4,2,4,8,Cd,1,5,4,INTER,Tu,0,1,0,2,4,0,NA
3,4,2,3,9,N,1,5,10,INTER,Tu,0,0,0,0,15,1,NA
3,4,2,4,10,N,1,5,10,INTER,Tu,1,0,0,1,8,0,NA
3,4,2,3,11,Cd,1,5,10,INTER,Tu,0,0,0,2,6,0,NA
3,4,2,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,14,0,NA
3,4,1,3,1,N,5,1,2,INTER,Te,0,0,0,0,5,4,NA
3,4,1,4,2,N,5,1,2,INTER,Te,0,0,0,0,9,0,NA
3,4,1,3,3,Cd,5,1,2,INTER,Te,0,0,0,0,4,0,NA
3,4,1,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,7,0,NA
3,4,1,3,5,N,5,1,4,INTER,Te,0,0,0,0,10,4,NA
3,4,1,4,6,N,5,1,4,INTER,Te,0,0,0,1,12,7,NA
3,4,1,3,7,Cd,5,1,4,INTER,Te,0,0,0,1,0,0,NA
3,4,1,4,8,Cd,5,1,4,INTER,Te,0,0,0,0,0,0,NA
3,4,1,3,9,N,5,1,10,INTER,Te,0,0,0,3,0,2,NA
3,4,1,4,10,N,5,1,10,INTER,Te,0,0,0,1,2,12,NA
3,4,1,3,11,Cd,5,1,10,INTER,Te,0,0,0,4,0,0,NA
3,4,1,4,12,Cd,5,1,10,INTER,Te,0,0,0,6,0,0,NA
3,4,2,3,1,N,5,1,2,INTER,Te,0,0,0,1,2,1,NA
3,4,2,4,2,N,5,1,2,INTER,Te,0,0,0,0,6,0,NA
3,4,2,3,3,Cd,5,1,2,INTER,Te,0,0,0,1,3,0,NA
3,4,2,4,4,Cd,5,1,2,INTER,Te,1,0,0,1,1,0,NA
3,4,2,3,5,N,5,1,4,INTER,Te,0,0,0,1,4,3,NA
3,4,2,4,6,N,5,1,4,INTER,Te,0,0,0,1,3,3,NA
3,4,2,3,7,Cd,5,1,4,INTER,Te,0,0,0,3,2,1,NA
3,4,2,4,8,Cd,5,1,4,INTER,Te,0,0,0,2,0,0,NA
3,4,2,3,9,N,5,1,10,INTER,Te,NA,NA,NA,NA,NA,NA,patch drowned
3,4,2,4,10,N,5,1,10,INTER,Te,0,0,0,5,5,1,NA
3,4,2,3,11,Cd,5,1,10,INTER,Te,0,0,0,5,0,0,NA
3,4,2,4,12,Cd,5,1,10,INTER,Te,0,0,0,3,0,0,NA
3,4,1,3,1,N,1,4,2,INTER,Tu,0,0,0,1,0,0,NA
3,4,1,4,2,N,1,4,2,INTER,Tu,0,0,0,0,1,2,NA
3,4,1,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,1,1,NA
3,4,1,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,4,3,NA
3,4,1,3,5,N,1,4,4,INTER,Tu,1,0,0,0,12,0,NA
3,4,1,4,6,N,1,4,4,INTER,Tu,0,0,0,0,12,0,NA
3,4,1,3,7,Cd,1,4,4,INTER,Tu,1,0,0,3,0,0,NA
3,4,1,4,8,Cd,1,4,4,INTER,Tu,0,0,0,1,8,0,NA
3,4,1,3,9,N,1,4,10,INTER,Tu,1,0,0,1,6,0,NA
3,4,1,4,10,N,1,4,10,INTER,Tu,0,0,0,0,12,0,NA
3,4,1,3,11,Cd,1,4,10,INTER,Tu,0,0,0,2,1,0,NA
3,4,1,4,12,Cd,1,4,10,INTER,Tu,0,1,0,3,0,0,NA
3,4,2,3,1,N,1,4,2,INTER,Tu,0,0,0,0,2,0,NA
3,4,2,4,2,N,1,4,2,INTER,Tu,0,0,0,0,1,0,NA
3,4,2,3,3,Cd,1,4,2,INTER,Tu,0,0,0,1,0,0,NA
3,4,2,4,4,Cd,1,4,2,INTER,Tu,1,0,0,0,6,0,NA
3,4,2,3,5,N,1,4,4,INTER,Tu,0,1,0,0,11,0,NA
3,4,2,4,6,N,1,4,4,INTER,Tu,0,0,0,0,15,2,NA
3,4,2,3,7,Cd,1,4,4,INTER,Tu,0,1,0,0,1,0,NA
3,4,2,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,1,0,NA
3,4,2,3,9,N,1,4,10,INTER,Tu,0,0,0,2,4,0,NA
3,4,2,4,10,N,1,4,10,INTER,Tu,0,0,0,0,3,0,NA
3,4,2,3,11,Cd,1,4,10,INTER,Tu,1,0,0,4,1,0,NA
3,4,2,4,12,Cd,1,4,10,INTER,Tu,1,0,0,2,1,0,NA
3,4,1,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
3,4,1,4,2,N,2,NA,1,INTRA,Tu,1,0,0,0,NA,0,NA
3,4,1,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
3,4,1,4,4,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
3,4,1,3,5,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,2,NA
3,4,1,4,6,N,2,NA,2,INTRA,Tu,1,1,0,0,NA,6,NA
3,4,1,3,7,Cd,2,NA,2,INTRA,Tu,0,1,0,0,NA,0,NA
3,4,1,4,8,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,1,NA
3,4,1,3,9,N,2,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
3,4,1,4,10,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,3,NA
3,4,1,3,11,Cd,2,NA,4,INTRA,Tu,0,0,0,0,NA,0,NA
3,4,1,4,12,Cd,2,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
3,4,1,3,13,N,2,NA,10,INTRA,Tu,1,1,0,0,NA,0,NA
3,4,1,4,14,N,2,NA,10,INTRA,Tu,2,3,0,0,NA,1,NA
3,4,1,3,15,Cd,2,NA,10,INTRA,Tu,2,1,0,0,NA,0,NA
3,4,1,4,16,Cd,2,NA,10,INTRA,Tu,0,7,0,0,NA,3,NA
3,4,2,3,1,N,2,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
3,4,2,4,2,N,2,NA,1,INTRA,Tu,0,1,0,0,NA,1,NA
3,4,2,3,3,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
3,4,2,4,4,Cd,2,NA,1,INTRA,Tu,0,0,0,0,NA,1,NA
3,4,2,3,5,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,9,NA
3,4,2,4,6,N,2,NA,2,INTRA,Tu,0,0,0,0,NA,7,NA
3,4,2,3,7,Cd,2,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
3,4,2,4,8,Cd,2,NA,2,INTRA,Tu,0,1,0,0,NA,1,NA
3,4,2,3,9,N,2,NA,4,INTRA,Tu,0,0,0,0,NA,6,NA
3,4,2,4,10,N,2,NA,4,INTRA,Tu,1,2,0,0,NA,5,plus 1 male
3,4,2,3,11,Cd,2,NA,4,INTRA,Tu,0,2,0,0,NA,2,NA
3,4,2,4,12,Cd,2,NA,4,INTRA,Tu,0,1,0,0,NA,3,NA
3,4,2,3,13,N,2,NA,10,INTRA,Tu,1,1,0,0,NA,12,NA
3,4,2,4,14,N,2,NA,10,INTRA,Tu,NA,NA,NA,NA,NA,NA,1 male 11 females!
3,4,2,3,15,Cd,2,NA,10,INTRA,Tu,4,1,0,0,NA,1,NA
3,4,2,4,16,Cd,2,NA,10,INTRA,Tu,1,0,0,0,NA,3,NA
3,4,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,5,NA,NA
3,4,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
3,4,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
3,4,1,4,4,Cd,5,NA,1,INTRA,Te,1,0,0,0,0,NA,NA
3,4,1,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,10,NA,NA
3,4,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,14,NA,NA
3,4,1,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,1,NA,NA
3,4,1,4,8,Cd,5,NA,2,INTRA,Te,0,1,0,0,1,NA,NA
3,4,1,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,1,NA,NA
3,4,1,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,19,NA,NA
3,4,1,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,3,NA,NA
3,4,1,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,25,NA,NA
3,4,1,3,13,N,5,NA,10,INTRA,Te,1,0,1,0,10,NA,NA
3,4,1,4,14,N,5,NA,10,INTRA,Te,0,2,0,0,22,NA,NA
3,4,1,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,3,NA,NA
3,4,1,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,2,NA,NA
3,4,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,7,NA,NA
3,4,2,4,2,N,5,NA,1,INTRA,Te,0,1,0,0,0,NA,NA
3,4,2,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,5,NA,NA
3,4,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
3,4,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,6,NA,NA
3,4,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,26,NA,NA
3,4,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,4,NA,NA
3,4,2,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,7,NA,NA
3,4,2,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,23,NA,NA
3,4,2,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,29,NA,NA
3,4,2,3,11,Cd,5,NA,4,INTRA,Te,1,0,0,0,1,NA,NA
3,4,2,4,12,Cd,5,NA,4,INTRA,Te,0,1,0,0,0,NA,NA
3,4,2,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,4,NA,NA
3,4,2,4,14,N,5,NA,10,INTRA,Te,0,2,0,0,16,NA,NA
3,4,2,3,15,Cd,5,NA,10,INTRA,Te,1,0,0,0,0,NA,NA
3,4,2,4,16,Cd,5,NA,10,INTRA,Te,0,1,0,0,3,NA,NA
3,4,1,3,1,N,2,5,2,INTER,Tu,1,0,0,0,0,1,NA
3,4,1,4,2,N,2,5,2,INTER,Tu,0,0,0,0,11,0,NA
3,4,1,3,3,Cd,2,5,2,INTER,Tu,0,1,0,0,0,0,NA
3,4,1,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,0,0,NA
3,4,1,3,5,N,2,5,4,INTER,Tu,1,0,0,0,16,1,NA
3,4,1,4,6,N,2,5,4,INTER,Tu,0,1,0,0,21,0,NA
3,4,1,3,7,Cd,2,5,4,INTER,Tu,1,0,0,1,4,0,NA
3,4,1,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,0,1,NA
3,4,1,3,9,N,2,5,10,INTER,Tu,0,1,0,1,26,0,NA
3,4,1,4,10,N,2,5,10,INTER,Tu,0,1,0,0,12,0,NA
3,4,1,3,11,Cd,2,5,10,INTER,Tu,0,0,0,1,1,0,NA
3,4,1,4,12,Cd,2,5,10,INTER,Tu,0,0,0,0,2,0,NA
3,4,2,3,1,N,2,5,2,INTER,Tu,0,0,0,0,3,2,NA
3,4,2,4,2,N,2,5,2,INTER,Tu,0,0,0,0,7,0,NA
3,4,2,3,3,Cd,2,5,2,INTER,Tu,1,0,0,0,0,0,NA
3,4,2,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,0,0,NA
3,4,2,3,5,N,2,5,4,INTER,Tu,0,0,0,1,13,2,NA
3,4,2,4,6,N,2,5,4,INTER,Tu,0,1,0,0,24,0,NA
3,4,2,3,7,Cd,2,5,4,INTER,Tu,0,0,0,1,2,0,NA
3,4,2,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,6,2,NA
3,4,2,3,9,N,2,5,10,INTER,Tu,1,0,0,0,4,2,NA
3,4,2,4,10,N,2,5,10,INTER,Tu,0,1,0,2,12,7,NA
3,4,2,3,11,Cd,2,5,10,INTER,Tu,0,0,0,2,1,5,NA
3,4,2,4,12,Cd,2,5,10,INTER,Tu,1,0,0,2,6,3,NA
3,4,1,3,1,N,2,4,2,INTER,Tu,0,0,0,0,0,0,NA
3,4,1,4,2,N,2,4,2,INTER,Tu,0,0,0,0,5,0,NA
3,4,1,3,3,Cd,2,4,2,INTER,Tu,0,0,0,0,3,4,NA
3,4,1,4,4,Cd,2,4,2,INTER,Tu,0,0,0,0,1,1,NA
3,4,1,3,5,N,2,4,4,INTER,Tu,1,0,0,1,14,0,NA
3,4,1,4,6,N,2,4,4,INTER,Tu,0,0,0,1,37,3,NA
3,4,1,3,7,Cd,2,4,4,INTER,Tu,0,0,0,0,9,0,NA
3,4,1,4,8,Cd,2,4,4,INTER,Tu,0,1,0,0,22,0,NA
3,4,1,3,9,N,2,4,10,INTER,Tu,1,0,0,1,51,3,NA
3,4,1,4,10,N,2,4,10,INTER,Tu,0,0,0,0,33,7,NA
3,4,1,3,11,Cd,2,4,10,INTER,Tu,0,0,0,0,0,0,NA
3,4,1,4,12,Cd,2,4,10,INTER,Tu,0,0,0,0,10,0,NA
3,4,2,3,1,N,2,4,2,INTER,Tu,1,0,0,1,0,0,NA
3,4,2,4,2,N,2,4,2,INTER,Tu,1,0,0,1,9,4,NA
3,4,2,3,3,Cd,2,4,2,INTER,Tu,0,0,0,1,0,0,NA
3,4,2,4,4,Cd,2,4,2,INTER,Tu,1,0,0,0,0,0,NA
3,4,2,3,5,N,2,4,4,INTER,Tu,1,0,0,1,4,4,NA
3,4,2,4,6,N,2,4,4,INTER,Tu,0,0,0,0,19,1,NA
3,4,2,3,7,Cd,2,4,4,INTER,Tu,0,0,0,1,5,3,NA
3,4,2,4,8,Cd,2,4,4,INTER,Tu,0,1,0,1,3,1,NA
3,4,2,3,9,N,2,4,10,INTER,Tu,0,0,0,0,4,1,NA
3,4,2,4,10,N,2,4,10,INTER,Tu,0,1,0,0,18,2,NA
3,4,2,3,11,Cd,2,4,10,INTER,Tu,0,1,0,4,7,0,NA
3,4,2,4,12,Cd,2,4,10,INTER,Tu,0,1,0,0,21,0,NA
3,4,1,3,1,N,4,2,2,INTER,Te,0,0,0,0,9,1,NA
3,4,1,4,2,N,4,2,2,INTER,Te,0,0,0,0,12,4,NA
3,4,1,3,3,Cd,4,2,2,INTER,Te,0,0,0,1,0,0,NA
3,4,1,4,4,Cd,4,2,2,INTER,Te,0,0,0,0,1,1,NA
3,4,1,3,5,N,4,2,4,INTER,Te,0,0,0,1,9,6,NA
3,4,1,4,6,N,4,2,4,INTER,Te,0,0,0,1,3,14,NA
3,4,1,3,7,Cd,4,2,4,INTER,Te,0,0,0,1,3,0,NA
3,4,1,4,8,Cd,4,2,4,INTER,Te,0,0,0,0,1,3,NA
3,4,1,3,9,N,4,2,10,INTER,Te,0,0,0,6,0,8,NA
3,4,1,4,10,N,4,2,10,INTER,Te,0,0,0,3,0,1,NA
3,4,1,3,11,Cd,4,2,10,INTER,Te,0,1,0,9,1,3,NA
3,4,1,4,12,Cd,4,2,10,INTER,Te,0,0,0,6,1,1,NA
3,4,2,3,1,N,4,2,2,INTER,Te,0,0,0,1,2,7,NA
3,4,2,4,2,N,4,2,2,INTER,Te,0,0,0,0,2,3,NA
3,4,2,3,3,Cd,4,2,2,INTER,Te,0,0,0,0,2,0,NA
3,4,2,4,4,Cd,4,2,2,INTER,Te,0,0,0,1,1,0,NA
3,4,2,3,5,N,4,2,4,INTER,Te,0,0,0,1,2,2,NA
3,4,2,4,6,N,4,2,4,INTER,Te,0,0,0,2,5,4,NA
3,4,2,3,7,Cd,4,2,4,INTER,Te,0,0,0,2,2,1,NA
3,4,2,4,8,Cd,4,2,4,INTER,Te,0,0,0,2,2,2,NA
3,4,2,3,9,N,4,2,10,INTER,Te,0,0,0,4,3,2,NA
3,4,2,4,10,N,4,2,10,INTER,Te,0,0,0,4,6,13,NA
3,4,2,3,11,Cd,4,2,10,INTER,Te,0,0,0,4,0,0,NA
3,4,2,4,12,Cd,4,2,10,INTER,Te,0,0,0,4,0,0,NA
2,1,1,3,1,N,1,4,2,INTER,Tu,0,0,0,0,11,1,NA
2,1,1,4,2,N,1,4,2,INTER,Tu,0,0,0,0,12,10,NA
2,1,1,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,3,0,NA
2,1,1,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,3,0,NA
2,1,1,3,5,N,1,4,4,INTER,Tu,0,0,0,0,9,0,NA
2,1,1,4,6,N,1,4,4,INTER,Tu,0,0,0,0,38,0,NA
2,1,1,3,7,Cd,1,4,4,INTER,Tu,0,1,0,3,2,0,NA
2,1,1,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,3,0,NA
2,1,1,3,9,N,1,4,10,INTER,Tu,0,1,0,0,6,0,NA
2,1,1,4,10,N,1,4,10,INTER,Tu,0,0,0,0,3,0,has eggs underneath
2,1,1,3,11,Cd,1,4,10,INTER,Tu,0,1,0,1,2,0,NA
2,1,1,4,12,Cd,1,4,10,INTER,Tu,0,0,0,2,3,0,NA
2,1,2,3,1,N,1,4,2,INTER,Tu,0,0,0,0,2,0,NA
2,1,2,4,2,N,1,4,2,INTER,Tu,0,0,0,0,6,0,NA
2,1,2,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,1,0,NA
2,1,2,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,1,0,NA
2,1,2,3,5,N,1,4,4,INTER,Tu,0,0,0,0,30,2,NA
2,1,2,4,6,N,1,4,4,INTER,Tu,0,0,0,0,17,0,NA
2,1,2,3,7,Cd,1,4,4,INTER,Tu,1,0,0,2,1,0,NA
2,1,2,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,3,0,NA
2,1,2,3,9,N,1,4,10,INTER,Tu,0,0,0,0,8,5,NA
2,1,2,4,10,N,1,4,10,INTER,Tu,0,0,0,1,11,0,NA
2,1,2,3,11,Cd,1,4,10,INTER,Tu,0,1,0,2,10,0,NA
2,1,2,4,12,Cd,1,4,10,INTER,Tu,0,1,0,0,11,0,NA
2,1,3,3,1,N,1,4,2,INTER,Tu,1,0,0,1,2,2,NA
2,1,3,4,2,N,1,4,2,INTER,Tu,0,0,0,1,5,0,NA
2,1,3,3,3,Cd,1,4,2,INTER,Tu,0,0,0,0,2,0,NA
2,1,3,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,2,0,NA
2,1,3,3,5,N,1,4,4,INTER,Tu,0,0,0,0,23,1,NA
2,1,3,4,6,N,1,4,4,INTER,Tu,0,0,0,0,12,0,NA
2,1,3,3,7,Cd,1,4,4,INTER,Tu,1,0,0,0,0,0,NA
2,1,3,4,8,Cd,1,4,4,INTER,Tu,0,1,0,0,5,0,NA
2,1,3,3,9,N,1,4,10,INTER,Tu,0,0,0,0,5,0,NA
2,1,3,4,10,N,1,4,10,INTER,Tu,0,0,0,0,29,0,NA
2,1,3,3,11,Cd,1,4,10,INTER,Tu,0,0,0,0,5,0,NA
2,1,3,4,12,Cd,1,4,10,INTER,Tu,0,0,0,0,3,0,NA
2,1,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,4,NA,NA
2,1,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,21,NA,NA
2,1,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,4,NA,NA
2,1,1,4,4,Cd,5,NA,1,INTRA,Te,NA,NA,NA,NA,NA,NA,1 Tu!
2,1,1,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,16,NA,NA
2,1,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,2,NA,NA
2,1,1,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,5,NA,NA
2,1,1,4,8,Cd,5,NA,2,INTRA,Te,2,0,0,0,8,NA,NA
2,1,1,3,9,N,5,NA,4,INTRA,Te,1,0,0,0,15,NA,NA
2,1,1,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,13,NA,NA
2,1,1,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,7,NA,NA
2,1,1,4,12,Cd,5,NA,4,INTRA,Te,1,0,0,0,13,NA,NA
2,1,1,3,13,N,5,NA,10,INTRA,Te,0,0,1,0,21,NA,NA
2,1,1,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,20,NA,NA
2,1,1,3,15,Cd,5,NA,10,INTRA,Te,1,0,0,0,14,NA,NA
2,1,1,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,26,NA,NA
2,1,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,1,2,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,11,NA,NA
2,1,2,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,1,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,1,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,14,NA,NA
2,1,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,8,NA,NA
2,1,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,1,2,4,8,Cd,5,NA,2,INTRA,Te,2,0,0,0,0,NA,NA
2,1,2,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,16,NA,NA
2,1,2,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,12,NA,NA
2,1,2,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,5,NA,NA
2,1,2,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,6,NA,NA
2,1,2,3,13,N,5,NA,10,INTRA,Te,0,2,0,0,22,NA,NA
2,1,2,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,29,NA,NA
2,1,2,3,15,Cd,5,NA,10,INTRA,Te,1,0,0,0,3,NA,NA
2,1,2,4,16,Cd,5,NA,10,INTRA,Te,1,0,0,0,4,NA,NA
2,1,3,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,10,NA,NA
2,1,3,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,12,NA,NA
2,1,3,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,1,NA,NA
2,1,3,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
2,1,3,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,15,NA,NA
2,1,3,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,13,NA,NA
2,1,3,3,7,Cd,5,NA,2,INTRA,Te,2,0,0,0,0,NA,NA
2,1,3,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,1,3,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,15,NA,NA
2,1,3,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,18,NA,NA
2,1,3,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,12,NA,NA
2,1,3,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,4,NA,NA
2,1,3,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,17,NA,NA
2,1,3,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,14,NA,NA
2,1,3,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,2,NA,NA
2,1,3,4,16,Cd,5,NA,10,INTRA,Te,2,0,0,0,1,NA,NA
2,1,1,3,1,N,1,5,2,INTER,Tu,0,0,0,0,4,3,NA
2,1,1,4,2,N,1,5,2,INTER,Tu,0,0,0,1,13,2,NA
2,1,1,3,3,Cd,1,5,2,INTER,Tu,0,0,0,0,6,0,NA
2,1,1,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,1,0,NA
2,1,1,3,5,N,1,5,4,INTER,Tu,0,0,0,3,4,0,NA
2,1,1,4,6,N,1,5,4,INTER,Tu,0,0,0,1,24,2,NA
2,1,1,3,7,Cd,1,5,4,INTER,Tu,0,1,0,0,1,1,NA
2,1,1,4,8,Cd,1,5,4,INTER,Tu,0,0,0,3,3,0,NA
2,1,1,3,9,N,1,5,10,INTER,Tu,0,0,1,0,27,0,NA
2,1,1,4,10,N,1,5,10,INTER,Tu,0,0,0,1,40,1,NA
2,1,1,3,11,Cd,1,5,10,INTER,Tu,1,0,0,2,6,0,NA
2,1,1,4,12,Cd,1,5,10,INTER,Tu,0,1,0,2,17,0,NA
2,1,2,3,1,N,1,5,2,INTER,Tu,0,0,0,0,1,1,NA
2,1,2,4,2,N,1,5,2,INTER,Tu,0,0,0,0,5,0,NA
2,1,2,3,3,Cd,1,5,2,INTER,Tu,0,0,0,0,2,0,NA
2,1,2,4,4,Cd,1,5,2,INTER,Tu,0,0,0,1,0,0,NA
2,1,2,3,5,N,1,5,4,INTER,Tu,0,1,0,0,24,3,NA
2,1,2,4,6,N,1,5,4,INTER,Tu,1,0,0,1,13,3,NA
2,1,2,3,7,Cd,1,5,4,INTER,Tu,0,0,0,0,0,0,NA
2,1,2,4,8,Cd,1,5,4,INTER,Tu,0,1,0,2,0,0,NA
2,1,2,3,9,N,1,5,10,INTER,Tu,0,0,0,2,25,1,NA
2,1,2,4,10,N,1,5,10,INTER,Tu,0,0,0,5,23,2,NA
2,1,2,3,11,Cd,1,5,10,INTER,Tu,0,0,0,3,17,0,NA
2,1,2,4,12,Cd,1,5,10,INTER,Tu,1,0,0,1,21,1,NA
2,1,3,3,1,N,1,5,2,INTER,Tu,0,0,0,0,10,5,NA
2,1,3,4,2,N,1,5,2,INTER,Tu,0,0,0,0,9,0,NA
2,1,3,3,3,Cd,1,5,2,INTER,Tu,1,0,0,1,2,0,NA
2,1,3,4,4,Cd,1,5,2,INTER,Tu,0,1,0,1,4,0,NA
2,1,3,3,5,N,1,5,4,INTER,Tu,1,0,0,2,16,2,In relation with column NumbDeadComp: + 1 missing
2,1,3,4,6,N,1,5,4,INTER,Tu,0,0,0,0,15,2,NA
2,1,3,3,7,Cd,1,5,4,INTER,Tu,0,0,0,0,1,0,NA
2,1,3,4,8,Cd,1,5,4,INTER,Tu,0,1,0,1,3,0,NA
